status;time;card_type;city;amount;id
fail;29/9/2025 16:40;Discover;Mashhad;343679.0;62
fail;14/9/2025 4:40;Vsa;Tabriz;333333.0;41
Success;21/9/2025 0:00;MasterCard;Mashhad;1387769.0;12
fail;6/9/2025 20:33;Visa;Karaj;471227.0;94
Success;3/9/2025 17:17;Discover;Isfahan;-999999.0;90
Success;28/9/2025 4:15;Amex;Isfahan;0.0;54
failed;9/9/2025 13:13;Visa;Qom;333333.0;90
success;5/9/2025 20:33;Vsa;Tabriz;450000.0;94
success;24/9/2025 19:40;MastCard;Tabriz;-999999.0;11
failed;29/9/2025 21:23;MasterCard;Tehran;-999999.0;60
success;17/9/2025 8:08;nan;Isfahan;-999999.0;68
success;14/9/2025 10:48;Discover;Tehran;1387769.0;78
succeed;21/9/2025 12:44;Discover;Qom;900000.0;46
success;3/9/2025 7:08;Amex;Tehran;-5000.0;38
FAIL;28/9/2025 4:15;Amex;Isfahan;5000.0;61
fail;1/9/2025 14:55;Discover;Tabriz;1782689.0;17
fail;20/9/2025 10:48;Discover;Shiraz;583952.0;66
success;29/9/2025 12:12;MasterCard;THR;1883871.0;72
fail;21/9/2025 9:45;Discover;Shiraz;914282.0;36
success;23/9/2025 12:44;MastCard;Qom;1.0;74
fail;1/9/2025 9:00;Amex;Shiraz;1472823.0;7
FAIL;3/9/2025 12:34;MasterCard;Tehran;0.0;16
fail;18/9/2025 12:12;MasterCard;Tehran;123456.0;14
success;25/9/2025 11:11;Discover;Tehran;1463119.0;80
fail;10/9/2025 19:51;Discover;Tehran;177050.0;25
success;22/9/2025 12:34;Visa;Tabriz;0.0;4
fail;26/9/2025 19:29;Discover;Mashhad;1578078.0;29
fail;3/9/2025 17:07;Discover;Tehran;471227.0;56
success;8/9/2025 14:00;Amex;tehr@n;545116.0;6
fail;14/9/2025 14:02;Vsa;THR;850000.0;1
fail;24/9/2025 19:40;MasterCard;Tehran ;1782689.0;39
failed;18/9/2025 19:51;Master Card;Tehran;123456.0;1
fail;15/9/2025 5:56;Vsa;THR;100.5;63
success;22/9/2025 2:54;visa;Ahvaz;419089.0;57
fail;23/9/2025 20:20;Master-Card;TEHRAN;100000.0;67
fail;2/9/2025 4:40;Amex;Mashhad;5000.0;65
success;27/9/2025 13:13;Amex;Ahvaz;100.5;65
fail;10/9/2025 11:11;Visa;Tehran;9999999999.0;21
failed;2/9/2025 19:40;MastCard;Tehran;1463119.0;30
Success;26/9/2025 8:08;Amex;Tehran;419089.0;97
fail;17/9/2025 2:37;MasterCard;TEHRAN;177050.0;33
succeed;8/9/2025 14:11;MastCard;Tehran;-5000.0;48
fail;1/9/2025 17:07;MasterCard;Tehran;0.0;22
fail;9/9/2025 7:07;MasterCard;tehr@n;0.0;95
fail;11/9/2025 2:20;MasterCard;Tehran;1782689.0;54
success;22/9/2025 19:19;MastCard;THR;471227.0;4
success;16/9/2025 5:23;Master-Card;Ahvaz;0.0;88
fail;7/9/2025 23:59;Vsa;Tehran;0.0;55
failed;29/9/2025 5:56;Vsa;Tehran;333333.0;44
success;10/9/2025 21:23;Visa;Mashhad;471227.0;90
fail;23/9/2025 6:06;nan;nan;1782689.0;12
success;26/9/2025 2:24;Discover;THR;452545.0;81
Success;3/9/2025 21:23;Master-Card;Tabriz;-999999.0;79
fail;18/9/2025 2:37;Visa;Isfahan;1158713.0;74
fail;25/9/2025 18:45;MasterCard;Isfahan;-999999.0;100
success;24/9/2025 20:33;MastCard;Karaj;1463119.0;52
success;13/9/2025 13:13;Amex;Isfahan;99999.0;94
success;28/9/2025 2:30;MasterCard;Tehran;900000.0;76
fail;26/9/2025 12:34;MastCard;Karaj;-5000.0;65
success;7/9/2025 20:33;Amex;Mashhad;120000.0;65
success;25/9/2025 12:34;Discover;Tehran;774681.0;10
success;4/9/2025 10:48;Amex;Ahvaz;9999999999.0;18
fail;13/9/2025 6:06;Visa;Qom;99999.0;47
success;20/9/2025 4:40;MastCard;Mashhad;-5000.0;66
fail;1/9/2025 19:51;Visa;Shiraz;471227.0;49
success;8/9/2025 0:00;Amex;Mashhad;200000.0;72
Success;14/9/2025 3:27;MasterCard;Shiraz;-999999.0;22
success;16/9/2025 13:13;Discover;THR;650000.0;87
fail;14/9/2025 12:34;MasterCard;Shiraz;774681.0;26
success;12/9/2025 23:17;Amex;Shiraz;200000.0;91
failed;19/9/2025 22:27;VISA;Shiraz;914282.0;9
success;23/9/2025 16:40;Vsa;Mashhad;9999999999.0;21
success;15/9/2025 7:08;MastCard;Tehran;900000.0;96
fail;28/9/2025 14:55;MasterCard;Isfahan;250000.0;63
success;2/9/2025 18:00;Discover;Karaj;-5000.0;6
success;2/9/2025 10:05;Visa;Isfahan;120000.0;14
succeed;23/9/2025 19:19;Discover;Isfahan;900000.0;33
success;22/9/2025 18:12;Vsa;Ahvaz;555555.0;71
success;19/9/2025 19:51;Discover;Tehran;471227.0;24
success;25/9/2025 9:09;MasterCard;Karaj;63489.0;73
fail;26/9/2025 6:06;Discover;Mashhad;1000.0;75
failed;30/9/2025 23:59;Discover;Isfahan;412308.0;88
success;29/9/2025 6:06;Visa;Isfahan;0.0;51
succeed;22/9/2025 13:13;Amex;Tehran;-999999.0;2
success;26/9/2025 1:01;MasterCard;Isfahan;0.0;15
fail;26/9/2025 11:11;Amex;Isfahan;177050.0;35
success;22/9/2025 21:23;Amex;Isfahan;1387769.0;36
fail;17/9/2025 20:33;Vsa;Shiraz;1387769.0;93
fail;20/9/2025 0:00;MastCard;Mashhad;976246.0;39
fail;10/9/2025 9:00;Vsa;Ahvaz;-5000.0;4
success;6/9/2025 14:02;MasterCard;Shiraz;914282.0;64
success;15/9/2025 1:01;Discover;Tehran;1502601.0;74
fail;22/9/2025 17:17;nan;Tabriz;-5000.0;6
success;11/9/2025 19:29;Visa;Tehran;1305967.0;57
success;28/9/2025 13:10;Visa;tehr@n;914465.0;30
Success;5/9/2025 18:45;MasterCard;THR;419089.0;100
success;1/9/2025 23:17;Amex;Tehran;1578078.0;74
success;8/9/2025 2:30;Visa;Qom;-999999.0;97
fail;21/9/2025 22:27;MastCard;Tehran ;976246.0;67
success;28/9/2025 12:44;Amex;Karaj;1.0;91
success;12/9/2025 9:00;MasterCard;Mashhad;177050.0;15
failed;12/9/2025 4:15;MasterCard;Tabriz;1387769.0;17
fail;5/9/2025 12:44;MasterCard;Tabriz;0.0;92
success;7/9/2025 3:27;Visa;Karaj;200000.0;18
success;4/9/2025 21:21;Visa;Ahvaz;-1.0;19
fail;6/9/2025 8:08;Discover;Mashhad;0.0;76
success;13/9/2025 5:23;MastCard;Tehran;100.5;89
Success;20/9/2025 21:23;Amex;tehr@n;123456.0;69
success;30/9/2025 5:23;MasterCard;karaj;-5000.0;24
succeed;15/9/2025 19:51;Amex;Tehran;100.5;92
fail;3/9/2025 11:11;Amex;Tehran;976246.0;48
success;23/9/2025 8:08;Discover;Qom;200000.0;30
success;8/9/2025 8:08;Visa;Tabriz;0.0;15
success;20/9/2025 4:04;Master-Card;Tabriz;-5000.0;47
FAIL;16/9/2025 14:30;Amex;Tehran;1883871.0;44
fail;13/9/2025 2:37;MastCard;tehr@n;343679.0;99
failed;18/9/2025 7:08;MasterCard;karaj;1387769.0;27
success;28/9/2025 5:56;MastCard;Tehran;0.0;84
fail;10/9/2025 19:51;Amex;THR;-5000.0;64
failed;30/9/2025 10:05;Visa;Karaj;-5000.0;41
success;19/9/2025 7:07;Master-Card;Tabriz;471227.0;97
failed;17/9/2025 4:40;Discover;THR;1578078.0;68
fail;24/9/2025 20:20;Visa;Qom;443463.0;5
failed;19/9/2025 14:00;Visa;THR;1472823.0;53
success;28/9/2025 18:12;MastCard;Mashhad;914465.0;8
fail;26/9/2025 7:08;MastCard;Mashhad;555555.0;22
success;23/9/2025 1:01;MastCard;Tabriz;850000.0;7
fail;26/9/2025 14:55;nan;Isfahan;300000.0;22
success;5/9/2025 14:11;Discover;Qom;471227.0;46
fail;26/9/2025 8:59;Amex;tehr@n;471227.0;30
fail;21/9/2025 18:00;Amex;Qom;100.5;16
fail;30/9/2025 12:12;VISA;Tehran;343679.0;79
success;23/9/2025 17:07;Discover;Tehran;1502601.0;5
success;9/9/2025 10:05;Master Card;THR;1000.0;67
success;12/9/2025 23:59;Visa;Isfahan;1158713.0;23
fail;21/9/2025 14:02;MastCard;Tabriz;1782689.0;61
success;1/9/2025 17:17;Amex;Ahvaz;1.0;74
success;26/9/2025 1:51;Vsa;tehr@n;177050.0;5
fail;26/9/2025 6:30;Visa;Ahvaz;419089.0;23
failed;1/9/2025 7:08;Visa;Tehran;0.0;79
success;15/9/2025 0:00;Visa;Isfahan;63489.0;82
success;2/9/2025 2:37;Amex;Ahvaz;471227.0;25
fail;30/9/2025 17:17;Amex;TEHRAN;585954.0;8
fail;22/9/2025 10:05;Master-Card;nan;9999999999.0;96
failed;16/9/2025 23:17;MasterCard;Mashhad;-999999.0;21
failed;25/9/2025 11:11;Visa;karaj;1463119.0;2
fail;8/9/2025 21:10;Visa;Tehran;585954.0;22
fail;13/9/2025 18:12;Visa;Tabriz;100.5;72
success;21/9/2025 7:08;Vsa;Isfahan;177050.0;88
success;1/9/2025 17:07;Vsa;Tehran ;-5000.0;97
failed;16/9/2025 22:27;visa;Tehran;583952.0;72
fail;29/9/2025 12:12;MasterCard;Tabriz;50200.0;68
success;7/9/2025 9:45;Visa;tehr@n;-1.0;64
fail;5/9/2025 12:12;Discover;Tabriz;205000.0;95
fail;22/9/2025 2:20;Amex;Tabriz;200000.0;19
fail;29/9/2025 5:56;VISA;Karaj;1463119.0;88
failed;23/9/2025 19:51;Visa;Karaj;1305967.0;82
success;3/9/2025 23:17;Visa;Mashhad;976246.0;53
failed;12/9/2025 3:27;MastCard;tehr@n;123456.0;94
fail;26/9/2025 6:06;MastCard;Tabriz;900000.0;88
fail;16/9/2025 2:24;Discover;TEHRAN;0.0;98
fail;19/9/2025 16:40;Vsa;Ahvaz;1387769.0;52
fail;5/9/2025 23:59;Visa;Isfahan;1578078.0;47
failed;22/9/2025 23:59;nan;Ahvaz;0.0;82
fail;25/9/2025 16:16;Visa;Tehran;412308.0;54
fail;29/9/2025 3:27;Visa;Tehran;419089.0;44
fail;14/9/2025 12:34;Discover;tehr@n;-5000.0;98
fail;28/9/2025 6:30;Visa;Tehran;1463119.0;7
success;5/9/2025 16:16;MasterCard;Tehran;-5000.0;93
success;15/9/2025 2:30;MastCard;Isfahan;1463119.0;1
success;17/9/2025 22:27;MasterCard;Tehran;650000.0;63
success;30/9/2025 8:08;Amex;THR;-5000.0;99
fail;14/9/2025 4:15;Discover;TEHRAN;555555.0;39
fail;30/9/2025 23:59;Visa;Mashhad;300000.0;19
success;20/9/2025 2:30;VISA;Isfahan;123456.0;31
success;5/9/2025 17:07;Vsa;Qom;850000.0;77
fail;12/9/2025 9:00;Visa;Tabriz;1427657.0;24
fail;16/9/2025 5:56;MasterCard;Tabriz;412308.0;69
fail;26/9/2025 1:01;Amex;Tehran;120000.0;88
fail;26/9/2025 9:45;Visa;Mashhad;0.0;83
fail;16/9/2025 19:29;Amex;Shiraz;12345.0;65
fail;21/9/2025 14:11;MasterCard;tehr@n;1578078.0;33
success;7/9/2025 3:27;Visa;Karaj;343679.0;59
fail;4/9/2025 19:19;Visa;Karaj;0.0;33
fail;1/9/2025 14:30;MastCard;Tabriz;200000.0;32
failed;30/9/2025 19:19;Discover;THR;-5000.0;59
success;30/9/2025 8:08;Discover;tehr@n;-999999.0;93
Success;5/9/2025 12:12;MastCard;tehr@n;-5000.0;41
fail;23/9/2025 3:27;MastCard;Tehran;123456.0;12
success;26/9/2025 7:08;Discover;Qom;583952.0;73
fail;10/9/2025 10:48;Master-Card;Shiraz;5000.0;11
success;22/9/2025 19:19;MastCard;Tabriz;9999999999.0;98
fail;5/9/2025 12:12;Discover;nan;914465.0;19
fail;4/9/2025 3:27;MasterCard;Tabriz;850000.0;54
Success;2/9/2025 17:07;MastCard;Tabriz;1782689.0;57
success;20/9/2025 7:07;Visa;Mashhad;63489.0;42
Success;10/9/2025 2:24;MasterCard;Tabriz;419089.0;99
fail;26/9/2025 8:59;Amex;TEHRAN;100.5;71
fail;19/9/2025 18:00;MasterCard;Isfahan;100.5;31
fail;26/9/2025 5:56;Amex;Isfahan;900000.0;52
success;1/9/2025 5:56;Amex;Shiraz;900000.0;2
success;24/9/2025 7:08;Visa;Tehran;0.0;83
Success;5/9/2025 16:16;MasterCard;Ahvaz;177050.0;38
fail;13/9/2025 18:12;MasterCard;Ahvaz;63489.0;32
success;4/9/2025 12:12;Vsa;Mashhad;850000.0;10
fail;16/9/2025 14:11;Amex;tehr@n;0.0;8
fail;24/9/2025 15:45;MasterCard;Qom;555555.0;91
success;16/9/2025 9:45;VISA;Karaj;-5000.0;95
success;23/9/2025 21:10;Visa;TEHRAN;9999999999.0;75
fail;2/9/2025 12:44;Visa;Shiraz;1768588.0;20
fail;17/9/2025 5:23;Discover;Isfahan;0.0;20
success;28/9/2025 2:24;Visa;Tehran;1158713.0;9
success;27/9/2025 2:24;Amex;Karaj;100.5;72
fail;20/9/2025 18:00;Visa;Tehran ;1768588.0;15
fail;24/9/2025 14:55;Visa;Mashhad;452545.0;99
fail;12/9/2025 10:48;Discover;Isfahan;976246.0;89
FAIL;18/9/2025 10:48;MastCard;Mashhad;585954.0;98
Success;3/9/2025 2:37;Master-Card;Karaj;200000.0;63
success;28/9/2025 23:59;Vsa;Tehran;471227.0;92
succeed;1/9/2025 8:08;Visa;THR;976246.0;21
success;1/9/2025 13:13;Amex;THR;1578078.0;5
fail;29/9/2025 3:27;Visa;Qom;976246.0;35
fail;19/9/2025 20:33;Discover;Tehran;583952.0;85
Success;11/9/2025 11:11;Vsa;Shiraz;1782689.0;68
success;5/9/2025 17:07;MasterCard;Tehran;177050.0;48
failed;12/9/2025 11:11;Visa;Mashhad;1427657.0;80
failed;3/9/2025 13:13;MasterCard;Tehran;583952.0;96
success;1/9/2025 3:00;Visa;Qom;177050.0;91
fail;1/9/2025 11:11;Discover;Tabriz;0.0;62
fail;8/9/2025 2:37;MasterCard;karaj;0.0;35
fail;10/9/2025 23:17;Discover;Ahvaz;850000.0;70
fail;11/9/2025 17:07;nan;nan;774681.0;98
success;12/9/2025 4:15;Amex;Tabriz;1883871.0;21
fail;29/9/2025 20:20;Vsa;Tehran;9999999999.0;80
fail;13/9/2025 16:16;MastCard;Isfahan;-999999.0;39
success;12/9/2025 17:17;Amex;Tehran;0.0;34
fail;14/9/2025 6:06;MasterCard;Tehran;0.0;15
success;2/9/2025 2:37;Visa;Qom;1782689.0;6
success;29/9/2025 19:51;Amex;Qom;9999999999.0;66
success;19/9/2025 6:30;Discover;Tehran;555555.0;89
Success;18/9/2025 1:01;Visa;Isfahan;0.0;56
fail;3/9/2025 18:00;MasterCard;Mashhad;1782689.0;49
fail;23/9/2025 7:08;MastCard;Tabriz;12345.0;93
failed;17/9/2025 14:11;VISA;THR;123456.0;1
success;26/9/2025 13:13;Discover;Tehran;914465.0;65
success;8/9/2025 6:30;MasterCard;Tabriz;100.5;28
fail;29/9/2025 21:23;Master-Card;Tehran;1502601.0;20
failed;26/9/2025 23:17;Discover;Tehran;177050.0;48
Success;10/9/2025 5:23;Visa;THR;-999999.0;72
success;26/9/2025 10:48;Discover;Tabriz;976246.0;65
fail;30/9/2025 1:01;Master-Card;Karaj;555555.0;91
failed;2/9/2025 18:00;Visa;Isfahan;900000.0;51
failed;19/9/2025 19:29;Discover;Shiraz;-999999.0;43
success;9/9/2025 8:08;MasterCard;TEHRAN;900000.0;49
fail;7/9/2025 7:32;Vsa;karaj;976246.0;25
failed;4/9/2025 6:30;nan;Tehran;0.0;74
fail;26/9/2025 19:29;MasterCard;karaj;177050.0;76
fail;21/9/2025 0:00;nan;Mashhad;-5000.0;41
success;18/9/2025 18:00;Visa;Isfahan;850000.0;71
fail;13/9/2025 2:54;Visa;Shiraz;0.0;64
success;11/9/2025 22:27;Master Card;tehr@n;650000.0;61
success;29/9/2025 9:45;MasterCard;Tehran;0.0;12
fail;24/9/2025 14:02;Visa;Ahvaz;1387769.0;81
success;4/9/2025 19:19;MasterCard;Tabriz;12345.0;69
Success;25/9/2025 13:10;Vsa;Isfahan;452545.0;14
fail;21/9/2025 14:30;Vsa;THR;1578078.0;34
success;29/9/2025 8:08;Master-Card;Qom;5000.0;48
fail;25/9/2025 12:34;Amex;Tehran;976246.0;61
success;4/9/2025 9:00;Master-Card;Mashhad;583952.0;81
fail;10/9/2025 5:56;MasterCard;Ahvaz;585954.0;35
fail;5/9/2025 9:09;Amex;Mashhad;177050.0;65
fail;9/9/2025 14:55;MastCard;Tehran;914282.0;59
succeed;24/9/2025 5:56;MasterCard;Mashhad;205000.0;36
success;3/9/2025 4:40;Visa;TEHRAN;1000.0;79
success;17/9/2025 14:55;Discover;Shiraz;0.0;19
fail;3/9/2025 2:30;Amex;Karaj;1502601.0;42
success;16/9/2025 8:59;Visa;Ahvaz;-5000.0;69
fail;4/9/2025 10:48;Visa;Tehran;0.0;19
fail;18/9/2025 14:02;Discover;Qom;205000.0;39
success;17/9/2025 16:16;Visa;Isfahan;583952.0;69
fail;7/9/2025 5:23;MastCard;Tehran;1.0;52
fail;24/9/2025 13:13;Discover;Tabriz;63489.0;12
success;23/9/2025 11:11;Visa;Ahvaz;177050.0;83
failed;30/9/2025 4:04;MastCard;Tehran;1502601.0;47
fail;5/9/2025 18:12;Vsa;Tabriz;-5000.0;76
fail;12/9/2025 10:48;Visa;Tabriz;-5000.0;36
fail;17/9/2025 6:30;Discover;Tehran;774681.0;63
FAIL;23/9/2025 14:30;Master Card;Mashhad;0.0;76
failed;13/9/2025 0:00;Discover;Ahvaz;443463.0;82
success;23/9/2025 18:00;nan;Tehran;12345.0;51
Success;25/9/2025 0:00;Discover;Tehran;-1.0;43
success;3/9/2025 2:37;Visa;Karaj;1305967.0;34
succeed;9/9/2025 10:05;Visa;Qom;471227.0;98
fail;30/9/2025 12:12;Visa;Karaj;583952.0;49
fail;17/9/2025 3:00;Master-Card;Tabriz;63489.0;18
success;17/9/2025 11:11;visa;Ahvaz;1768588.0;61
fail;30/9/2025 2:37;Master Card;Mashhad;850000.0;57
success;20/9/2025 2:37;Master-Card;Shiraz;12345.0;94
fail;16/9/2025 2:24;Vsa;Tehran;-999999.0;5
success;25/9/2025 16:40;Amex;Tabriz;5000.0;90
fail;22/9/2025 16:40;Vsa;Ahvaz;1578078.0;24
fail;13/9/2025 21:21;Visa;Tabriz;63489.0;94
Success;27/9/2025 21:10;Discover;Tehran;585954.0;64
failed;19/9/2025 19:40;Amex;Qom;555555.0;59
FAIL;17/9/2025 22:27;Master-Card;Qom;177050.0;38
success;4/9/2025 18:45;Amex;Shiraz;1578078.0;33
success;12/9/2025 13:13;Vsa;Shiraz;900000.0;10
success;29/9/2025 21:23;MasterCard;Mashhad;12345.0;37
fail;9/9/2025 21:21;MastCard;Mashhad;200000.0;98
fail;19/9/2025 18:12;visa;TEHRAN;50200.0;88
fail;12/9/2025 14:11;Visa;Mashhad;471227.0;11
failed;9/9/2025 2:24;nan;Shiraz;976246.0;24
fail;7/9/2025 18:12;MasterCard;Tabriz;250000.0;89
Success;28/9/2025 3:27;Amex;THR;205000.0;71
success;14/9/2025 16:40;Master-Card;Tehran;471227.0;21
success;20/9/2025 9:00;MasterCard;Qom;250000.0;20
fail;19/9/2025 14:11;MasterCard;Isfahan;1305967.0;10
fail;26/9/2025 5:23;MasterCard;Qom;914282.0;90
Success;15/9/2025 6:30;Visa;Isfahan;443463.0;47
fail;16/9/2025 3:27;MasterCard;Karaj;1502601.0;47
fail;21/9/2025 6:06;Discover;Tehran;1.0;15
fail;5/9/2025 9:09;nan;Isfahan;0.0;44
fail;3/9/2025 17:07;Visa;karaj;0.0;62
fail;12/9/2025 2:37;MasterCard;Tabriz;-5000.0;6
success;25/9/2025 6:30;Master Card;Tehran;250000.0;66
success;20/9/2025 2:30;Master-Card;Mashhad;471227.0;76
success;27/9/2025 20:33;MastCard;Tehran ;583952.0;4
fail;21/9/2025 0:00;Amex;Tehran;900000.0;23
failed;4/9/2025 4:15;Discover;Tehran;1782689.0;13
success;21/9/2025 1:01;Discover;Qom;-999999.0;81
fail;23/9/2025 23:17;Visa;Tabriz;1000.0;31
fail;16/9/2025 19:29;Vsa;Isfahan;120000.0;16
fail;25/9/2025 14:30;Discover;karaj;343679.0;41
failed;7/9/2025 19:19;MastCard;Tehran;-5000.0;91
success;13/9/2025 2:20;Discover;Karaj;1427657.0;93
failed;21/9/2025 1:51;MasterCard;Mashhad;-999999.0;1
fail;10/9/2025 22:27;Amex;TEHRAN;650000.0;12
success;26/9/2025 10:05;Vsa;Tehran ;-5000.0;56
fail;7/9/2025 18:12;Visa;Mashhad;12345.0;50
fail;14/9/2025 8:08;MasterCard;Qom;412308.0;20
success;26/9/2025 8:59;Visa;Karaj;-5000.0;66
fail;5/9/2025 17:07;Visa;Tabriz;100.5;36
success;3/9/2025 9:45;Amex;Tabriz;914282.0;79
success;23/9/2025 8:59;Visa;Tehran ;205000.0;38
failed;29/9/2025 9:09;Visa;Isfahan;1387769.0;22
fail;11/9/2025 7:32;Master-Card;Tehran;0.0;61
failed;11/9/2025 4:40;MasterCard;karaj;9999999999.0;50
succeed;18/9/2025 13:13;Visa;Qom;-999999.0;97
Success;15/9/2025 7:32;Visa;Tehran;774681.0;59
success;12/9/2025 23:59;Visa;Tehran;1050805.0;20
failed;9/9/2025 7:08;MasterCard;Tabriz;452545.0;36
success;10/9/2025 19:51;MastCard;TEHRAN;914465.0;98
fail;26/9/2025 5:56;Amex;tehr@n;0.0;15
success;12/9/2025 19:40;Visa;Tabriz;333333.0;62
success;17/9/2025 13:10;Amex;karaj;0.0;3
succeed;29/9/2025 21:21;MasterCard;Isfahan;471227.0;94
success;6/9/2025 19:19;MasterCard;Shiraz;99999.0;92
fail;7/9/2025 14:00;Vsa;Isfahan;200000.0;5
success;14/9/2025 17:17;Discover;Mashhad;585954.0;56
FAIL;13/9/2025 7:08;Visa;Tabriz;1.0;31
fail;8/9/2025 16:40;Master-Card;Tehran;99999.0;87
fail;10/9/2025 11:11;Visa;Tehran;177050.0;35
success;9/9/2025 8:08;Discover;Tabriz;0.0;71
fail;18/9/2025 19:40;MastCard;Tehran ;300000.0;70
fail;27/9/2025 16:16;MastCard;Tehran ;-999999.0;26
fail;26/9/2025 14:00;Vsa;karaj;0.0;1
failed;2/9/2025 23:17;Visa;Tabriz;343679.0;83
fail;5/9/2025 13:13;Discover;Isfahan;583952.0;7
success;29/9/2025 14:30;Visa;Isfahan;850000.0;36
success;5/9/2025 3:00;MasterCard;Isfahan;177050.0;76
Success;6/9/2025 11:11;Discover;Tehran;0.0;84
succeed;19/9/2025 14:30;MastCard;Mashhad;0.0;88
success;8/9/2025 3:27;Visa;Tehran;-5000.0;25
Success;16/9/2025 1:51;Visa;Ahvaz;545116.0;95
fail;13/9/2025 19:29;MasterCard;Karaj;1158713.0;59
success;1/9/2025 11:11;Master Card;Isfahan;1.0;61
success;22/9/2025 12:12;Master-Card;Shiraz;585954.0;29
fail;20/9/2025 14:00;visa;Tabriz;1768588.0;96
success;17/9/2025 2:20;MasterCard;Tabriz;333333.0;18
fail;7/9/2025 17:07;Visa;Tabriz;452545.0;41
failed;25/9/2025 6:30;Discover;Ahvaz;0.0;19
fail;13/9/2025 16:40;MastCard;Tabriz;1578078.0;4
success;4/9/2025 2:24;Visa;Qom;1782689.0;65
fail;4/9/2025 11:11;Discover;Tehran;1.0;41
fail;6/9/2025 14:02;Visa;Tabriz;452545.0;15
succeed;28/9/2025 13:13;MasterCard;Tabriz;412308.0;54
success;19/9/2025 3:27;Visa;Shiraz;0.0;64
FAIL;29/9/2025 12:34;Visa;Mashhad;443463.0;72
fail;12/9/2025 19:29;MasterCard;Karaj;100.5;15
fail;22/9/2025 23:59;Discover;Tabriz;177050.0;79
success;7/9/2025 3:27;MasterCard;Tehran;545116.0;50
success;27/9/2025 19:19;MastCard;Karaj;1427657.0;22
fail;10/9/2025 9:45;Visa;Tehran;205000.0;18
success;26/9/2025 7:08;Vsa;Tabriz;1.0;80
fail;19/9/2025 13:10;Visa;Tabriz;-5000.0;2
fail;7/9/2025 14:55;MasterCard;Karaj;177050.0;36
fail;30/9/2025 5:56;Amex;Shiraz;343679.0;20
success;3/9/2025 14:11;Master Card;Tehran;177050.0;16
success;13/9/2025 12:12;Amex;Qom;1.0;67
success;13/9/2025 3:27;Visa;Karaj;419089.0;30
success;18/9/2025 12:34;MasterCard;Isfahan;1387769.0;55
fail;28/9/2025 3:27;MasterCard;Tabriz;100000.0;66
Success;30/9/2025 2:37;MasterCard;Karaj;63489.0;100
Success;26/9/2025 18:12;Visa;Shiraz;9999999999.0;26
success;20/9/2025 10:48;MasterCard;Tehran;-5000.0;57
fail;28/9/2025 2:54;Visa;Shiraz;300000.0;69
success;8/9/2025 3:27;MastCard;Mashhad;100000.0;2
success;29/9/2025 3:27;Amex;Ahvaz;419089.0;56
succeed;9/9/2025 11:11;Visa;Tehran;1427657.0;84
succeed;7/9/2025 14:30;Master-Card;Tabriz;99999.0;62
failed;1/9/2025 13:10;Amex;Qom;850000.0;34
fail;3/9/2025 7:07;Discover;Mashhad;333333.0;99
Success;13/9/2025 10:05;Visa;Isfahan;0.0;56
success;28/9/2025 2:37;Amex;Karaj;200000.0;55
failed;30/9/2025 21:23;Discover;Qom;-5000.0;20
success;25/9/2025 7:07;Master-Card;Karaj;177050.0;50
fail;28/9/2025 19:19;Visa;Tehran;0.0;25
success;17/9/2025 9:00;Visa;Karaj;900000.0;84
fail;25/9/2025 2:37;Master Card;Mashhad;250000.0;25
fail;24/9/2025 21:10;VISA;Tehran;850000.0;53
failed;1/9/2025 10:05;Visa;Tabriz;412308.0;14
fail;6/9/2025 2:30;MastCard;Tehran;9999999999.0;60
fail;21/9/2025 14:11;Visa;Mashhad;1.0;43
fail;6/9/2025 8:59;MastCard;Tabriz;343679.0;62
fail;26/9/2025 17:07;Master-Card;ThRan;1768588.0;76
succeed;12/9/2025 19:19;Visa;THR;100.5;69
fail;13/9/2025 4:40;Discover;karaj;412308.0;63
fail;13/9/2025 18:45;Visa;Mashhad;0.0;2
Success;29/9/2025 1:01;Visa;Ahvaz;545116.0;54
failed;15/9/2025 10:48;Visa;Tabriz;419089.0;16
fail;21/9/2025 18:00;Vsa;Qom;471227.0;55
success;16/9/2025 13:10;Discover;Isfahan;300000.0;95
success;22/9/2025 7:07;MasterCard;Tehran;976246.0;43
success;21/9/2025 5:23;Vsa;Tehran;443463.0;61
success;11/9/2025 17:07;MasterCard;Qom;-999999.0;38
succeed;28/9/2025 7:07;MasterCard;Tehran;1472823.0;45
fail;5/9/2025 1:01;Visa;Karaj;1305967.0;51
fail;4/9/2025 2:30;Amex;TEHRAN;583952.0;42
fail;3/9/2025 6:06;Visa;Tehran;0.0;24
success;19/9/2025 7:32;MastCard;Mashhad;650000.0;30
Success;20/9/2025 2:37;Discover;Karaj;63489.0;37
success;25/9/2025 21:23;MastCard;Tabriz;774681.0;53
fail;18/9/2025 21:23;Amex;TEHRAN;443463.0;63
success;15/9/2025 6:30;Amex;THR;0.0;11
success;9/9/2025 15:45;Discover;Tehran;900000.0;78
FAIL;17/9/2025 2:37;Discover;Tehran;250000.0;23
success;14/9/2025 7:08;Master-Card;Tehran ;-1.0;80
success;15/9/2025 0:00;Visa;tehr@n;1502601.0;50
success;1/9/2025 1:51;Visa;Isfahan;100.5;85
success;21/9/2025 19:19;Amex;Tehran;250000.0;55
success;22/9/2025 18:12;Vsa;Shiraz;419089.0;55
fail;22/9/2025 3:27;Discover;Tabriz;-999999.0;4
