status;status_new;date;time;card_type;city;amount
fail;FAIL;26/9/2025;7:29:00 ìì;Discover;Mashhad;1578078.0
fail;FAIL;3/9/2025;5:07:00 ìì;Discover;Tehran;471227.0
success;SUCCESS;8/9/2025;2:00:00 ìì;Amex;Tehran;545116.0
fail;FAIL;14/9/2025;2:02:00 ìì;Visa;Tehran;850000.0
fail;FAIL;24/9/2025;7:40:00 ìì;Master Card;Tehran ;1782689.0
fail;FAIL;18/9/2025;7:51:00 ìì;Master Card;Tehran;123456.0
fail;FAIL;15/9/2025;5:56:00 ðì;Visa;Tehran;100.5
success;SUCCESS;22/9/2025;2:54:00 ðì;visa;Ahvaz;419089.0
fail;FAIL;23/9/2025;8:20:00 ìì;Master Card;Tehran;100000.0
fail;FAIL;2/9/2025;4:40:00 ðì;Amex;Mashhad;5000.0
success;SUCCESS;27/9/2025;1:13:00 ìì;Amex;Ahvaz;100.5
fail;FAIL;2/9/2025;7:40:00 ìì;Master Card;Tehran;1463119.0
Success;SUCCESS;26/9/2025;8:08:00 ðì;Amex;Tehran;419089.0
fail;FAIL;17/9/2025;2:37:00 ðì;Master Card;Tehran;177050.0
fail;FAIL;11/9/2025;2:20:00 ðì;Master Card;Tehran;1782689.0
success;SUCCESS;22/9/2025;7:19:00 ìì;Master Card;Tehran;471227.0
fail;FAIL;29/9/2025;5:56:00 ðì;Visa;Tehran;333333.0
success;SUCCESS;10/9/2025;9:23:00 ìì;Visa;Mashhad;471227.0
success;SUCCESS;26/9/2025;2:24:00 ðì;Discover;Tehran;452545.0
fail;FAIL;18/9/2025;2:37:00 ðì;Visa;Isfahan;1158713.0
success;SUCCESS;24/9/2025;8:33:00 ìì;Master Card;Karaj;1463119.0
success;SUCCESS;13/9/2025;1:13:00 ìì;Amex;Isfahan;99999.0
success;SUCCESS;28/9/2025;2:30:00 ðì;Master Card;Tehran;900000.0
success;SUCCESS;7/9/2025;8:33:00 ìì;Amex;Mashhad;120000.0
success;SUCCESS;25/9/2025;12:34:00 ìì;Discover;Tehran;774681.0
fail;FAIL;13/9/2025;6:06:00 ðì;Visa;Qom;99999.0
fail;FAIL;1/9/2025;7:51:00 ìì;Visa;Shiraz;471227.0
success;SUCCESS;8/9/2025;12:00:00 ðì;Amex;Mashhad;200000.0
success;SUCCESS;16/9/2025;1:13:00 ìì;Discover;Tehran;650000.0
fail;FAIL;14/9/2025;12:34:00 ìì;Master Card;Shiraz;774681.0
success;SUCCESS;12/9/2025;11:17:00 ìì;Amex;Shiraz;200000.0
fail;FAIL;19/9/2025;10:27:00 ìì;VISA;Shiraz;914282.0
success;SUCCESS;15/9/2025;7:08:00 ðì;Master Card;Tehran;900000.0
fail;FAIL;28/9/2025;2:55:00 ìì;Master Card;Isfahan;250000.0
success;SUCCESS;2/9/2025;10:05:00 ðì;Visa;Isfahan;120000.0
success;SUCCESS;23/9/2025;7:19:00 ìì;Discover;Isfahan;900000.0
success;SUCCESS;22/9/2025;6:12:00 ìì;Visa;Ahvaz;555555.0
success;SUCCESS;19/9/2025;7:51:00 ìì;Discover;Tehran;471227.0
success;SUCCESS;25/9/2025;9:09:00 ðì;Master Card;Karaj;63489.0
fail;FAIL;26/9/2025;6:06:00 ðì;Discover;Mashhad;1000.0
fail;FAIL;30/9/2025;11:59:00 ìì;Discover;Isfahan;412308.0
fail;FAIL;26/9/2025;11:11:00 ðì;Amex;Isfahan;177050.0
success;SUCCESS;22/9/2025;9:23:00 ìì;Amex;Isfahan;1387769.0
fail;FAIL;17/9/2025;8:33:00 ìì;Visa;Shiraz;1387769.0
fail;FAIL;20/9/2025;12:00:00 ðì;Master Card;Mashhad;976246.0
success;SUCCESS;6/9/2025;2:02:00 ìì;Master Card;Shiraz;914282.0
success;SUCCESS;15/9/2025;1:01:00 ðì;Discover;Tehran;1502601.0
success;SUCCESS;11/9/2025;7:29:00 ìì;Visa;Tehran;1305967.0
success;SUCCESS;28/9/2025;1:10:00 ìì;Visa;Tehran;914465.0
Success;SUCCESS;5/9/2025;6:45:00 ìì;Master Card;Tehran;419089.0
success;SUCCESS;1/9/2025;11:17:00 ìì;Amex;Tehran;1578078.0
fail;FAIL;21/9/2025;10:27:00 ìì;Master Card;Tehran ;976246.0
success;SUCCESS;28/9/2025;12:44:00 ìì;Amex;Karaj;1.0
success;SUCCESS;12/9/2025;9:00:00 ðì;Master Card;Mashhad;177050.0
fail;FAIL;12/9/2025;4:15:00 ðì;Master Card;Tabriz;1387769.0
success;SUCCESS;7/9/2025;3:27:00 ðì;Visa;Karaj;200000.0
success;SUCCESS;13/9/2025;5:23:00 ðì;Master Card;Tehran;100.5
Success;SUCCESS;20/9/2025;9:23:00 ìì;Amex;Tehran;123456.0
success;SUCCESS;15/9/2025;7:51:00 ìì;Amex;Tehran;100.5
fail;FAIL;3/9/2025;11:11:00 ðì;Amex;Tehran;976246.0
success;SUCCESS;23/9/2025;8:08:00 ðì;Discover;Qom;200000.0
FAIL;FAIL;16/9/2025;2:30:00 ìì;Amex;Tehran;1883871.0
fail;FAIL;13/9/2025;2:37:00 ðì;Master Card;Tehran;343679.0
fail;FAIL;18/9/2025;7:08:00 ðì;Master Card;karaj;1387769.0
success;SUCCESS;19/9/2025;7:07:00 ðì;Master Card;Tabriz;471227.0
fail;FAIL;17/9/2025;4:40:00 ðì;Discover;Tehran;1578078.0
fail;FAIL;24/9/2025;8:20:00 ìì;Visa;Qom;443463.0
fail;FAIL;19/9/2025;2:00:00 ìì;Visa;Tehran;1472823.0
success;SUCCESS;28/9/2025;6:12:00 ìì;Master Card;Mashhad;914465.0
fail;FAIL;26/9/2025;7:08:00 ðì;Master Card;Mashhad;555555.0
success;SUCCESS;23/9/2025;1:01:00 ðì;Master Card;Tabriz;850000.0
success;SUCCESS;5/9/2025;2:11:00 ìì;Discover;Qom;471227.0
fail;FAIL;26/9/2025;8:59:00 ðì;Amex;Tehran;471227.0
fail;FAIL;21/9/2025;6:00:00 ìì;Amex;Qom;100.5
fail;FAIL;30/9/2025;12:12:00 ìì;VISA;Tehran;343679.0
success;SUCCESS;23/9/2025;5:07:00 ìì;Discover;Tehran;1502601.0
success;SUCCESS;9/9/2025;10:05:00 ðì;Master Card;Tehran;1000.0
success;SUCCESS;12/9/2025;11:59:00 ìì;Visa;Isfahan;1158713.0
fail;FAIL;21/9/2025;2:02:00 ìì;Master Card;Tabriz;1782689.0
success;SUCCESS;1/9/2025;5:17:00 ìì;Amex;Ahvaz;1.0
success;SUCCESS;26/9/2025;1:51:00 ðì;Visa;Tehran;177050.0
fail;FAIL;26/9/2025;6:30:00 ðì;Visa;Ahvaz;419089.0
success;SUCCESS;15/9/2025;12:00:00 ðì;Visa;Isfahan;63489.0
success;SUCCESS;2/9/2025;2:37:00 ðì;Amex;Ahvaz;471227.0
fail;FAIL;30/9/2025;5:17:00 ìì;Amex;Tehran;585954.0
fail;FAIL;25/9/2025;11:11:00 ðì;Visa;karaj;1463119.0
fail;FAIL;8/9/2025;9:10:00 ìì;Visa;Tehran;585954.0
fail;FAIL;13/9/2025;6:12:00 ìì;Visa;Tabriz;100.5
success;SUCCESS;21/9/2025;7:08:00 ðì;Visa;Isfahan;177050.0
fail;FAIL;16/9/2025;10:27:00 ìì;visa;Tehran;583952.0
fail;FAIL;29/9/2025;12:12:00 ìì;Master Card;Tabriz;50200.0
fail;FAIL;5/9/2025;12:12:00 ìì;Discover;Tabriz;205000.0
fail;FAIL;22/9/2025;2:20:00 ðì;Amex;Tabriz;200000.0
fail;FAIL;29/9/2025;5:56:00 ðì;VISA;Karaj;1463119.0
fail;FAIL;23/9/2025;7:51:00 ìì;Visa;Karaj;1305967.0
success;SUCCESS;3/9/2025;11:17:00 ìì;Visa;Mashhad;976246.0
fail;FAIL;12/9/2025;3:27:00 ðì;Master Card;Tehran;123456.0
fail;FAIL;26/9/2025;6:06:00 ðì;Master Card;Tabriz;900000.0
fail;FAIL;19/9/2025;4:40:00 ìì;Visa;Ahvaz;1387769.0
fail;FAIL;5/9/2025;11:59:00 ìì;Visa;Isfahan;1578078.0
fail;FAIL;25/9/2025;4:16:00 ìì;Visa;Tehran;412308.0
fail;FAIL;29/9/2025;3:27:00 ðì;Visa;Tehran;419089.0
fail;FAIL;28/9/2025;6:30:00 ðì;Visa;Tehran;1463119.0
success;SUCCESS;15/9/2025;2:30:00 ðì;Master Card;Isfahan;1463119.0
success;SUCCESS;17/9/2025;10:27:00 ìì;Master Card;Tehran;650000.0
fail;FAIL;14/9/2025;4:15:00 ðì;Discover;Tehran;555555.0
fail;FAIL;30/9/2025;11:59:00 ìì;Visa;Mashhad;300000.0
success;SUCCESS;20/9/2025;2:30:00 ðì;VISA;Isfahan;123456.0
success;SUCCESS;5/9/2025;5:07:00 ìì;Visa;Qom;850000.0
fail;FAIL;12/9/2025;9:00:00 ðì;Visa;Tabriz;1427657.0
fail;FAIL;16/9/2025;5:56:00 ðì;Master Card;Tabriz;412308.0
fail;FAIL;26/9/2025;1:01:00 ðì;Amex;Tehran;120000.0
fail;FAIL;16/9/2025;7:29:00 ìì;Amex;Shiraz;12345.0
fail;FAIL;21/9/2025;2:11:00 ìì;Master Card;Tehran;1578078.0
success;SUCCESS;7/9/2025;3:27:00 ðì;Visa;Karaj;343679.0
fail;FAIL;1/9/2025;2:30:00 ìì;Master Card;Tabriz;200000.0
fail;FAIL;23/9/2025;3:27:00 ðì;Master Card;Tehran;123456.0
success;SUCCESS;26/9/2025;7:08:00 ðì;Discover;Qom;583952.0
fail;FAIL;10/9/2025;10:48:00 ðì;Master Card;Shiraz;5000.0
fail;FAIL;4/9/2025;3:27:00 ðì;Master Card;Tabriz;850000.0
Success;SUCCESS;2/9/2025;5:07:00 ìì;Master Card;Tabriz;1782689.0
success;SUCCESS;20/9/2025;7:07:00 ðì;Visa;Mashhad;63489.0
Success;SUCCESS;10/9/2025;2:24:00 ðì;Master Card;Tabriz;419089.0
fail;FAIL;26/9/2025;8:59:00 ðì;Amex;Tehran;100.5
fail;FAIL;19/9/2025;6:00:00 ìì;Master Card;Isfahan;100.5
fail;FAIL;26/9/2025;5:56:00 ðì;Amex;Isfahan;900000.0
success;SUCCESS;1/9/2025;5:56:00 ðì;Amex;Shiraz;900000.0
Success;SUCCESS;5/9/2025;4:16:00 ìì;Master Card;Ahvaz;177050.0
fail;FAIL;13/9/2025;6:12:00 ìì;Master Card;Ahvaz;63489.0
success;SUCCESS;4/9/2025;12:12:00 ìì;Visa;Mashhad;850000.0
fail;FAIL;24/9/2025;3:45:00 ìì;Master Card;Qom;555555.0
fail;FAIL;2/9/2025;12:44:00 ìì;Visa;Shiraz;1768588.0
success;SUCCESS;28/9/2025;2:24:00 ðì;Visa;Tehran;1158713.0
success;SUCCESS;27/9/2025;2:24:00 ðì;Amex;Karaj;100.5
fail;FAIL;20/9/2025;6:00:00 ìì;Visa;Tehran ;1768588.0
fail;FAIL;24/9/2025;2:55:00 ìì;Visa;Mashhad;452545.0
fail;FAIL;12/9/2025;10:48:00 ðì;Discover;Isfahan;976246.0
FAIL;FAIL;18/9/2025;10:48:00 ðì;Master Card;Mashhad;585954.0
Success;SUCCESS;3/9/2025;2:37:00 ðì;Master Card;Karaj;200000.0
success;SUCCESS;28/9/2025;11:59:00 ìì;Visa;Tehran;471227.0
success;SUCCESS;1/9/2025;8:08:00 ðì;Visa;Tehran;976246.0
success;SUCCESS;1/9/2025;1:13:00 ìì;Amex;Tehran;1578078.0
fail;FAIL;29/9/2025;3:27:00 ðì;Visa;Qom;976246.0
fail;FAIL;19/9/2025;8:33:00 ìì;Discover;Tehran;583952.0
Success;SUCCESS;11/9/2025;11:11:00 ðì;Visa;Shiraz;1782689.0
success;SUCCESS;5/9/2025;5:07:00 ìì;Master Card;Tehran;177050.0
fail;FAIL;12/9/2025;11:11:00 ðì;Visa;Mashhad;1427657.0
fail;FAIL;3/9/2025;1:13:00 ìì;Master Card;Tehran;583952.0
success;SUCCESS;1/9/2025;3:00:00 ðì;Visa;Qom;177050.0
fail;FAIL;10/9/2025;11:17:00 ìì;Discover;Ahvaz;850000.0
success;SUCCESS;12/9/2025;4:15:00 ðì;Amex;Tabriz;1883871.0
success;SUCCESS;2/9/2025;2:37:00 ðì;Visa;Qom;1782689.0
success;SUCCESS;19/9/2025;6:30:00 ðì;Discover;Tehran;555555.0
fail;FAIL;3/9/2025;6:00:00 ìì;Master Card;Mashhad;1782689.0
fail;FAIL;23/9/2025;7:08:00 ðì;Master Card;Tabriz;12345.0
fail;FAIL;17/9/2025;2:11:00 ìì;VISA;Tehran;123456.0
success;SUCCESS;26/9/2025;1:13:00 ìì;Discover;Tehran;914465.0
success;SUCCESS;8/9/2025;6:30:00 ðì;Master Card;Tabriz;100.5
fail;FAIL;29/9/2025;9:23:00 ìì;Master Card;Tehran;1502601.0
fail;FAIL;26/9/2025;11:17:00 ìì;Discover;Tehran;177050.0
success;SUCCESS;26/9/2025;10:48:00 ðì;Discover;Tabriz;976246.0
fail;FAIL;30/9/2025;1:01:00 ðì;Master Card;Karaj;555555.0
fail;FAIL;2/9/2025;6:00:00 ìì;Visa;Isfahan;900000.0
success;SUCCESS;9/9/2025;8:08:00 ðì;Master Card;Tehran;900000.0
fail;FAIL;7/9/2025;7:32:00 ðì;Visa;karaj;976246.0
fail;FAIL;26/9/2025;7:29:00 ìì;Master Card;karaj;177050.0
success;SUCCESS;18/9/2025;6:00:00 ìì;Visa;Isfahan;850000.0
success;SUCCESS;11/9/2025;10:27:00 ìì;Master Card;Tehran;650000.0
fail;FAIL;24/9/2025;2:02:00 ìì;Visa;Ahvaz;1387769.0
success;SUCCESS;4/9/2025;7:19:00 ìì;Master Card;Tabriz;12345.0
Success;SUCCESS;25/9/2025;1:10:00 ìì;Visa;Isfahan;452545.0
fail;FAIL;21/9/2025;2:30:00 ìì;Visa;Tehran;1578078.0
success;SUCCESS;29/9/2025;8:08:00 ðì;Master Card;Qom;5000.0
fail;FAIL;25/9/2025;12:34:00 ìì;Amex;Tehran;976246.0
success;SUCCESS;4/9/2025;9:00:00 ðì;Master Card;Mashhad;583952.0
fail;FAIL;10/9/2025;5:56:00 ðì;Master Card;Ahvaz;585954.0
fail;FAIL;5/9/2025;9:09:00 ðì;Amex;Mashhad;177050.0
fail;FAIL;9/9/2025;2:55:00 ìì;Master Card;Tehran;914282.0
success;SUCCESS;24/9/2025;5:56:00 ðì;Master Card;Mashhad;205000.0
success;SUCCESS;3/9/2025;4:40:00 ðì;Visa;Tehran;1000.0
fail;FAIL;3/9/2025;2:30:00 ðì;Amex;Karaj;1502601.0
fail;FAIL;18/9/2025;2:02:00 ìì;Discover;Qom;205000.0
success;SUCCESS;17/9/2025;4:16:00 ìì;Visa;Isfahan;583952.0
fail;FAIL;7/9/2025;5:23:00 ðì;Master Card;Tehran;1.0
fail;FAIL;24/9/2025;1:13:00 ìì;Discover;Tabriz;63489.0
success;SUCCESS;23/9/2025;11:11:00 ðì;Visa;Ahvaz;177050.0
fail;FAIL;30/9/2025;4:04:00 ðì;Master Card;Tehran;1502601.0
fail;FAIL;17/9/2025;6:30:00 ðì;Discover;Tehran;774681.0
fail;FAIL;13/9/2025;12:00:00 ðì;Discover;Ahvaz;443463.0
success;SUCCESS;3/9/2025;2:37:00 ðì;Visa;Karaj;1305967.0
success;SUCCESS;9/9/2025;10:05:00 ðì;Visa;Qom;471227.0
fail;FAIL;30/9/2025;12:12:00 ìì;Visa;Karaj;583952.0
fail;FAIL;17/9/2025;3:00:00 ðì;Master Card;Tabriz;63489.0
success;SUCCESS;17/9/2025;11:11:00 ðì;visa;Ahvaz;1768588.0
fail;FAIL;30/9/2025;2:37:00 ðì;Master Card;Mashhad;850000.0
success;SUCCESS;20/9/2025;2:37:00 ðì;Master Card;Shiraz;12345.0
success;SUCCESS;25/9/2025;4:40:00 ìì;Amex;Tabriz;5000.0
fail;FAIL;22/9/2025;4:40:00 ìì;Visa;Ahvaz;1578078.0
fail;FAIL;13/9/2025;9:21:00 ìì;Visa;Tabriz;63489.0
Success;SUCCESS;27/9/2025;9:10:00 ìì;Discover;Tehran;585954.0
fail;FAIL;19/9/2025;7:40:00 ìì;Amex;Qom;555555.0
FAIL;FAIL;17/9/2025;10:27:00 ìì;Master Card;Qom;177050.0
success;SUCCESS;4/9/2025;6:45:00 ìì;Amex;Shiraz;1578078.0
success;SUCCESS;12/9/2025;1:13:00 ìì;Visa;Shiraz;900000.0
success;SUCCESS;29/9/2025;9:23:00 ìì;Master Card;Mashhad;12345.0
fail;FAIL;9/9/2025;9:21:00 ìì;Master Card;Mashhad;200000.0
fail;FAIL;19/9/2025;6:12:00 ìì;visa;Tehran;50200.0
fail;FAIL;12/9/2025;2:11:00 ìì;Visa;Mashhad;471227.0
fail;FAIL;7/9/2025;6:12:00 ìì;Master Card;Tabriz;250000.0
Success;SUCCESS;28/9/2025;3:27:00 ðì;Amex;Tehran;205000.0
success;SUCCESS;14/9/2025;4:40:00 ìì;Master Card;Tehran;471227.0
success;SUCCESS;20/9/2025;9:00:00 ðì;Master Card;Qom;250000.0
fail;FAIL;19/9/2025;2:11:00 ìì;Master Card;Isfahan;1305967.0
fail;FAIL;26/9/2025;5:23:00 ðì;Master Card;Qom;914282.0
Success;SUCCESS;15/9/2025;6:30:00 ðì;Visa;Isfahan;443463.0
fail;FAIL;16/9/2025;3:27:00 ðì;Master Card;Karaj;1502601.0
fail;FAIL;21/9/2025;6:06:00 ðì;Discover;Tehran;1.0
success;SUCCESS;25/9/2025;6:30:00 ðì;Master Card;Tehran;250000.0
success;SUCCESS;20/9/2025;2:30:00 ðì;Master Card;Mashhad;471227.0
success;SUCCESS;27/9/2025;8:33:00 ìì;Master Card;Tehran ;583952.0
fail;FAIL;21/9/2025;12:00:00 ðì;Amex;Tehran;900000.0
fail;FAIL;4/9/2025;4:15:00 ðì;Discover;Tehran;1782689.0
fail;FAIL;23/9/2025;11:17:00 ìì;Visa;Tabriz;1000.0
fail;FAIL;16/9/2025;7:29:00 ìì;Visa;Isfahan;120000.0
fail;FAIL;25/9/2025;2:30:00 ìì;Discover;karaj;343679.0
success;SUCCESS;13/9/2025;2:20:00 ðì;Discover;Karaj;1427657.0
fail;FAIL;10/9/2025;10:27:00 ìì;Amex;Tehran;650000.0
fail;FAIL;7/9/2025;6:12:00 ìì;Visa;Mashhad;12345.0
fail;FAIL;14/9/2025;8:08:00 ðì;Master Card;Qom;412308.0
fail;FAIL;5/9/2025;5:07:00 ìì;Visa;Tabriz;100.5
success;SUCCESS;3/9/2025;9:45:00 ðì;Amex;Tabriz;914282.0
success;SUCCESS;23/9/2025;8:59:00 ðì;Visa;Tehran ;205000.0
fail;FAIL;29/9/2025;9:09:00 ðì;Visa;Isfahan;1387769.0
Success;SUCCESS;15/9/2025;7:32:00 ðì;Visa;Tehran;774681.0
success;SUCCESS;12/9/2025;11:59:00 ìì;Visa;Tehran;1050805.0
fail;FAIL;9/9/2025;7:08:00 ðì;Master Card;Tabriz;452545.0
success;SUCCESS;10/9/2025;7:51:00 ìì;Master Card;Tehran;914465.0
success;SUCCESS;12/9/2025;7:40:00 ìì;Visa;Tabriz;333333.0
success;SUCCESS;29/9/2025;9:21:00 ìì;Master Card;Isfahan;471227.0
success;SUCCESS;6/9/2025;7:19:00 ìì;Master Card;Shiraz;99999.0
fail;FAIL;7/9/2025;2:00:00 ìì;Visa;Isfahan;200000.0
success;SUCCESS;14/9/2025;5:17:00 ìì;Discover;Mashhad;585954.0
FAIL;FAIL;13/9/2025;7:08:00 ðì;Visa;Tabriz;1.0
fail;FAIL;8/9/2025;4:40:00 ìì;Master Card;Tehran;99999.0
fail;FAIL;10/9/2025;11:11:00 ðì;Visa;Tehran;177050.0
fail;FAIL;18/9/2025;7:40:00 ìì;Master Card;Tehran ;300000.0
fail;FAIL;2/9/2025;11:17:00 ìì;Visa;Tabriz;343679.0
fail;FAIL;5/9/2025;1:13:00 ìì;Discover;Isfahan;583952.0
success;SUCCESS;29/9/2025;2:30:00 ìì;Visa;Isfahan;850000.0
success;SUCCESS;5/9/2025;3:00:00 ðì;Master Card;Isfahan;177050.0
Success;SUCCESS;16/9/2025;1:51:00 ðì;Visa;Ahvaz;545116.0
fail;FAIL;13/9/2025;7:29:00 ìì;Master Card;Karaj;1158713.0
success;SUCCESS;1/9/2025;11:11:00 ðì;Master Card;Isfahan;1.0
success;SUCCESS;22/9/2025;12:12:00 ìì;Master Card;Shiraz;585954.0
fail;FAIL;20/9/2025;2:00:00 ìì;visa;Tabriz;1768588.0
success;SUCCESS;17/9/2025;2:20:00 ðì;Master Card;Tabriz;333333.0
fail;FAIL;7/9/2025;5:07:00 ìì;Visa;Tabriz;452545.0
fail;FAIL;13/9/2025;4:40:00 ìì;Master Card;Tabriz;1578078.0
success;SUCCESS;4/9/2025;2:24:00 ðì;Visa;Qom;1782689.0
fail;FAIL;4/9/2025;11:11:00 ðì;Discover;Tehran;1.0
fail;FAIL;6/9/2025;2:02:00 ìì;Visa;Tabriz;452545.0
success;SUCCESS;28/9/2025;1:13:00 ìì;Master Card;Tabriz;412308.0
FAIL;FAIL;29/9/2025;12:34:00 ìì;Visa;Mashhad;443463.0
fail;FAIL;12/9/2025;7:29:00 ìì;Master Card;Karaj;100.5
fail;FAIL;22/9/2025;11:59:00 ìì;Discover;Tabriz;177050.0
success;SUCCESS;7/9/2025;3:27:00 ðì;Master Card;Tehran;545116.0
success;SUCCESS;27/9/2025;7:19:00 ìì;Master Card;Karaj;1427657.0
fail;FAIL;10/9/2025;9:45:00 ðì;Visa;Tehran;205000.0
success;SUCCESS;26/9/2025;7:08:00 ðì;Visa;Tabriz;1.0
fail;FAIL;7/9/2025;2:55:00 ìì;Master Card;Karaj;177050.0
fail;FAIL;30/9/2025;5:56:00 ðì;Amex;Shiraz;343679.0
success;SUCCESS;3/9/2025;2:11:00 ìì;Master Card;Tehran;177050.0
success;SUCCESS;13/9/2025;12:12:00 ìì;Amex;Qom;1.0
success;SUCCESS;13/9/2025;3:27:00 ðì;Visa;Karaj;419089.0
success;SUCCESS;18/9/2025;12:34:00 ìì;Master Card;Isfahan;1387769.0
fail;FAIL;28/9/2025;3:27:00 ðì;Master Card;Tabriz;100000.0
Success;SUCCESS;30/9/2025;2:37:00 ðì;Master Card;Karaj;63489.0
fail;FAIL;28/9/2025;2:54:00 ðì;Visa;Shiraz;300000.0
success;SUCCESS;8/9/2025;3:27:00 ðì;Master Card;Mashhad;100000.0
success;SUCCESS;29/9/2025;3:27:00 ðì;Amex;Ahvaz;419089.0
success;SUCCESS;9/9/2025;11:11:00 ðì;Visa;Tehran;1427657.0
success;SUCCESS;7/9/2025;2:30:00 ìì;Master Card;Tabriz;99999.0
fail;FAIL;1/9/2025;1:10:00 ìì;Amex;Qom;850000.0
fail;FAIL;3/9/2025;7:07:00 ðì;Discover;Mashhad;333333.0
success;SUCCESS;28/9/2025;2:37:00 ðì;Amex;Karaj;200000.0
success;SUCCESS;25/9/2025;7:07:00 ðì;Master Card;Karaj;177050.0
success;SUCCESS;17/9/2025;9:00:00 ðì;Visa;Karaj;900000.0
fail;FAIL;25/9/2025;2:37:00 ðì;Master Card;Mashhad;250000.0
fail;FAIL;24/9/2025;9:10:00 ìì;VISA;Tehran;850000.0
fail;FAIL;1/9/2025;10:05:00 ðì;Visa;Tabriz;412308.0
fail;FAIL;21/9/2025;2:11:00 ìì;Visa;Mashhad;1.0
fail;FAIL;6/9/2025;8:59:00 ðì;Master Card;Tabriz;343679.0
fail;FAIL;26/9/2025;5:07:00 ìì;Master Card;Tehran;1768588.0
success;SUCCESS;12/9/2025;7:19:00 ìì;Visa;Tehran;100.5
fail;FAIL;13/9/2025;4:40:00 ðì;Discover;karaj;412308.0
Success;SUCCESS;29/9/2025;1:01:00 ðì;Visa;Ahvaz;545116.0
fail;FAIL;15/9/2025;10:48:00 ðì;Visa;Tabriz;419089.0
fail;FAIL;21/9/2025;6:00:00 ìì;Visa;Qom;471227.0
success;SUCCESS;16/9/2025;1:10:00 ìì;Discover;Isfahan;300000.0
success;SUCCESS;22/9/2025;7:07:00 ðì;Master Card;Tehran;976246.0
success;SUCCESS;21/9/2025;5:23:00 ðì;Visa;Tehran;443463.0
success;SUCCESS;28/9/2025;7:07:00 ðì;Master Card;Tehran;1472823.0
fail;FAIL;5/9/2025;1:01:00 ðì;Visa;Karaj;1305967.0
fail;FAIL;4/9/2025;2:30:00 ðì;Amex;Tehran;583952.0
success;SUCCESS;19/9/2025;7:32:00 ðì;Master Card;Mashhad;650000.0
Success;SUCCESS;20/9/2025;2:37:00 ðì;Discover;Karaj;63489.0
success;SUCCESS;25/9/2025;9:23:00 ìì;Master Card;Tabriz;774681.0
fail;FAIL;18/9/2025;9:23:00 ìì;Amex;Tehran;443463.0
success;SUCCESS;9/9/2025;3:45:00 ìì;Discover;Tehran;900000.0
FAIL;FAIL;17/9/2025;2:37:00 ðì;Discover;Tehran;250000.0
success;SUCCESS;15/9/2025;12:00:00 ðì;Visa;Tehran;1502601.0
success;SUCCESS;1/9/2025;1:51:00 ðì;Visa;Isfahan;100.5
success;SUCCESS;21/9/2025;7:19:00 ìì;Amex;Tehran;250000.0
success;SUCCESS;22/9/2025;6:12:00 ìì;Visa;Shiraz;419089.0
fail;FAIL;3/9/2025;9:45:00 ðì;Amex;Tehran;1050805.0
success;SUCCESS;16/9/2025;1:01:00 ðì;Amex;Ahvaz;914282.0
success;SUCCESS;23/9/2025;8:20:00 ìì;Visa;Shiraz;555555.0
fail;FAIL;11/9/2025;4:40:00 ðì;Visa;Karaj;1000.0
fail;FAIL;12/9/2025;4:40:00 ìì;visa;Tabriz;452545.0
Success;SUCCESS;10/9/2025;11:11:00 ðì;Visa;Tehran;914282.0
fail;FAIL;16/9/2025;3:45:00 ìì;Amex;Mashhad;343679.0
success;SUCCESS;8/9/2025;2:30:00 ðì;Master Card;Mashhad;914282.0
fail;FAIL;12/9/2025;2:20:00 ðì;Amex;Tehran;1578078.0
success;SUCCESS;28/9/2025;6:45:00 ìì;Discover;Mashhad;1463119.0
success;SUCCESS;8/9/2025;3:27:00 ðì;Discover;Tabriz;450000.0
success;SUCCESS;28/9/2025;1:13:00 ìì;Discover;Mashhad;555555.0
success;SUCCESS;4/9/2025;4:04:00 ðì;Amex;Tehran;1768588.0
fail;FAIL;26/9/2025;1:51:00 ðì;Discover;Shiraz;177050.0
fail;FAIL;8/9/2025;9:45:00 ðì;Amex;Tabriz;850000.0
fail;FAIL;26/9/2025;11:17:00 ìì;Master Card;Tehran;63489.0
fail;FAIL;18/9/2025;11:11:00 ðì;Master Card;Isfahan;976246.0
success;SUCCESS;28/9/2025;9:23:00 ìì;Amex;Isfahan;123456.0
fail;FAIL;28/9/2025;2:30:00 ðì;Amex;Tehran;419089.0
fail;FAIL;9/9/2025;11:17:00 ìì;Amex;Tehran;412308.0
FAIL;FAIL;4/9/2025;7:08:00 ðì;Visa;Shiraz;343679.0
fail;FAIL;27/9/2025;2:30:00 ðì;Discover;Tehran;900000.0
success;SUCCESS;1/9/2025;11:11:00 ðì;Amex;Mashhad;1883871.0
FAIL;FAIL;21/9/2025;1:01:00 ðì;Master Card;Qom;583952.0
fail;FAIL;20/9/2025;7:51:00 ìì;Visa;Qom;914465.0
fail;FAIL;28/9/2025;7:40:00 ìì;Amex;karaj;471227.0
Success;SUCCESS;16/9/2025;10:48:00 ðì;Discover;Tehran;123456.0
fail;FAIL;29/9/2025;9:00:00 ðì;Discover;Karaj;200000.0
success;SUCCESS;13/9/2025;6:30:00 ðì;Amex;Tehran;1782689.0
fail;FAIL;3/9/2025;2:00:00 ìì;Master Card;Tehran;585954.0
fail;FAIL;6/9/2025;2:55:00 ìì;Discover;Mashhad;63489.0
